rec-id,first_name,second_name,last_name,region,birth_date,personal_id
rec-4133-org,MICHALINA,JAGODA,PIOTROWSKA,WARMIŃSKO-MAZURSKIE,10/08/1971,CSW470391
rec-4134-org,MARCELINA,ALEKSANDRA,RZEPKA,POMORSKIE,31/03/1996,EPH686938
rec-4135-org,HANNA,DANUTA,SKÓRA,OPOLSKIE,14/12/1947,CDA473881
rec-4136-org,MAJA,ALICJA,WYSOCKA,LUBUSKIE,05/05/1962,RES318418
rec-4137-org,EMILIA,HELENA,MUSIAŁ,PODLASKIE,30/10/1981,ELZ184779
rec-4138-dup-0,JÓLIA,MARYANNA,SYKORSKA,WIELKOPOLSKIE,07/02/1975,
rec-4138-dup-1,JÓLIA,MARYANNA,SYKORSKA,WIELKOPOLSKIE,07/02/1957,RRR434051
rec-4138-dup-2,JÓLIA,MARIIANNA,SIKÓRSKA,WIELKOPOLSKIE,07/02/1975,RRRr34051
rec-4138-dup-3,JULYA,MARIANNA,SYKORSKA,WIELKOPOLSKIE,,
rec-4138-org,JULIA,MARIANNA,SIKORSKA,WIELKOPOLSKIE,07/02/1975,RRR434051
rec-4139-dup-0,LENA,ZUZANNA,ZAJĄTZZKOWSKA,,16/03/1964,
rec-4139-dup-1,LENA,ZUZANNA,ZAJĄCŹKOWSKA,,,
rec-4139-dup-2,LENA,ZÓZANNA,ZAJĄCZKÓWSKA,MAŁOPOLSKIE,,FFW209327
rec-4139-dup-3,LENA,ZUZANNA,puste,,16/03/1964,FFW209217
rec-4139-org,LENA,ZUZANNA,ZAJĄCZKOWSKA,MAŁOPOLSKIE,16/03/1946,FFW209317
rec-4140-dup-0,KARÓLINA,BARBARA,NIEDZYELA,ŁÓDZKIE,,WFX740512
rec-4140-org,KAROLINA,BARBARA,NIEDZIELA,ŁÓDZKIE,10/02/1943,WFX749512
rec-4141-org,MAGDALENA,MONIKA,MAKOWSKA,LUBELSKIE,24/06/1956,KTL134721
rec-4142-dup-0,JAGÓDA,MARIIA,BÓROWIEC,DOLNOŚLĄSKIE,08/02/1991,FDG907447
rec-4142-dup-1,JAGÓDA,MARIIA,puste,DOLNOŚLĄSKIE,08/02/1919,FDG908447
rec-4142-dup-2,JAGÓDA,MARIA,BÓROWIEC,DOLNOŚLĄSKIE,,FDG908457
rec-4142-org,JAGODA,MARIA,BOROWIEC,DOLNOŚLĄSKIE,08/02/1991,FDG908447
rec-4143-dup-0,WERÓNIKA,ADA,MICHALAK,,,
rec-4143-org,WERONIKA,ADA,MICHALAK,KUJAWSKO-POMORSKIE,26/01/2005,WXG300640
rec-4144-org,BARBARA,IRENA,TOKARSKA,WIELKOPOLSKIE,15/05/1974,ALF457473
rec-4145-org,ALICJA,GABRIELA,GRABOWSKA,KUJAWSKO-POMORSKIE,02/03/1957,WAD535325
rec-4146-org,ZOFIA,PAULINA,KOSTRZEWA,DOLNOŚLĄSKIE,15/02/1978,TDS751955
rec-4147-org,EMMA,EWA,JĘDRZEJCZYK,MAŁOPOLSKIE,27/09/1976,TZK867142
rec-4148-dup-0,JULIITA,ŁERONIKA,POLAK,MAZOWIECKIE,30/06/2060,DSC50q663
rec-4148-dup-1,JÓLITA,WERÓNIKA,PÓLAK,MAZOWIECKIE,30/06/2006,DSC5p1663
rec-4148-dup-2,JULYTA,WERONIIKA,POLAK,MAZOWIECKIE,,DSC501t63
rec-4148-org,JULITA,WERONIKA,POLAK,MAZOWIECKIE,30/06/2006,DSC501663
rec-4149-org,IGA,ANTONINA,SZOT,MAŁOPOLSKIE,02/02/1981,DWJ683524
rec-4150-org,JAGODA,LAURA,RADOMSKA,MAŁOPOLSKIE,23/09/1998,MLK560282
rec-4151-org,ALICJA,ALEKSANDRA,JĘDRZEJCZYK,MAZOWIECKIE,25/07/1964,NRT126158
rec-4152-org,WERONIKA,NICOL,CZARNECKA,LUBELSKIE,15/02/1974,STF338651
rec-4153-org,EMILIA,MARIA,STRZELECKA,DOLNOŚLĄSKIE,07/04/1987,TDG859576
rec-4154-org,MARTYNA,ANASTAZJA,STĘPIEŃ,LUBUSKIE,28/12/1994,DXM727721
rec-4155-org,MAJA,ANNA,KOZŁOWSKA,ŚLĄSKIE,01/05/1971,ZPC591793
rec-4156-org,OLIVIA,KLAUDIA,KOZERA,MAZOWIECKIE,23/04/1977,MAS136815
rec-4157-org,FRANCISZKA,LAURA,KOWALCZYK,ZACHODNIOPOMORSKIE,24/12/1965,CJT662514
rec-4158-org,ZUZANNA,AURELIA,MARKIEWICZ,WARMIŃSKO-MAZURSKIE,18/06/1988,KXY264740
rec-4159-org,LILIANA,LAURA,BOBROWSKA,ŁÓDZKIE,17/01/1997,YTZ901523
rec-4160-org,LAURA,BARBARA,KRASOWSKA,PODLASKIE,29/12/1967,TCZ506658
rec-4161-org,MIRABELLA,KLARA,KACZMARSKA,MAZOWIECKIE,01/10/1988,ZTS344470
rec-4162-org,JOANNA,MAJA,WŁODARCZYK,LUBUSKIE,17/01/1941,WMT231467
rec-4163-org,AURORA,ELŻBIETA,LIPSKA,MAŁOPOLSKIE,07/11/1978,ZYP697404
rec-4164-org,ALEKSANDRA,JOLANTA,POGORZELSKA,KUJAWSKO-POMORSKIE,19/07/1974,JGD820411
rec-4165-dup-0,,CECYLIA,PAJAK,,01/03/2007,XFX433297
rec-4165-dup-1,HANNA,CECYLIIA,PAJAK,,,XFX433207
rec-4165-dup-2,,CETZYLIA,PAJOŁK,,01/03/2007,XFX433207
rec-4165-org,HANNA,CECYLIA,PAJĄK,ŚLĄSKIE,01/03/2007,XFX433207
rec-4166-dup-0,PAULIINA,ELŻBYETA,ŁRÓBEL,POMORSKIE,,KTK839913
rec-4166-org,PAULINA,ELŻBIETA,WRÓBEL,POMORSKIE,08/12/1981,KTK839913
rec-4167-org,EMILIA,AMELIA,LESIAK,PODKARPACKIE,15/04/2002,WPJ401045
rec-4168-org,EMILIA,BARBARA,STEFANIAK,LUBELSKIE,16/02/2000,FKP343237
rec-4169-org,OLIWIA,WŁADYSŁAWA,SOCHA,WIELKOPOLSKIE,03/03/1974,LMW259423
rec-4170-org,NINA,HANNA,STOLARSKA,MAŁOPOLSKIE,31/05/1981,ARY074291
rec-4171-dup-0,PÓLA,MAJA,STASZEŁSKA,MAZOWIECKIE,25/12/1975,TKJ113e32
rec-4171-org,POLA,MAJA,STASZEWSKA,MAZOWIECKIE,25/12/1957,TKJ113432
rec-4172-org,EMILIA,EMILIA,ZIELONKA,DOLNOŚLĄSKIE,29/07/2012,HEX629427
rec-4173-org,ALICJA,ANNA,KWIATKOWSKA,ŚLĄSKIE,02/06/1999,DMZ091844
rec-4174-org,POLA,ELŻBIETA,KOZŁOWSKA,ŁÓDZKIE,26/11/1941,LGE125850
rec-4175-dup-0,,JADŁIGA,ADAMYAK,ŁÓDZKIE,11/02/1997,NDM368175
rec-4175-org,JAGNA,JADWIGA,ADAMIAK,ŁÓDZKIE,11/02/1979,NDM368175
rec-4176-dup-0,,MARLENA,KĘDZIERSKA,,,
rec-4176-dup-1,,MARLENA,KĘDZYERSKA,,16/12/1983,SWF46w693
rec-4176-org,KLARA,MARLENA,KĘDZIERSKA,WIELKOPOLSKIE,16/12/1983,SWF463693
rec-4177-org,OLIWIA,ANNA,LIS,MAZOWIECKIE,04/10/1957,JZK770891
rec-4178-org,MIIA,ANNA,CZAJKOWSKA,ŁÓDZKIE,18/01/1985,ENF947747
rec-4179-org,GABRIELA,EWELINA,MAZUR,ŚWIĘTOKRZYSKIE,14/01/1991,SKL604553
rec-4180-org,OLIWIA,BOGUMIŁA,BOGDAŃSKA,MAZOWIECKIE,28/11/1975,APR140388
rec-4181-dup-0,JAGÓDA,HANNA,SZAFRANSKA,,,JLS134176
rec-4181-dup-1,JAGÓDA,HANNA,puste,,23/04/2011,
rec-4181-org,JAGODA,HANNA,SZAFRAŃSKA,PODKARPACKIE,23/04/2011,JLS134176
rec-4182-org,ANTONINA,ZOFIA,OLECH,MAŁOPOLSKIE,18/10/1956,RPE556068
rec-4183-org,POLA,TERESA,ŚWIERCZEK,PODLASKIE,23/09/1987,RTD545300
rec-4184-org,ADRIANA,MAGDALENA,WOJCIECHOWSKA,DOLNOŚLĄSKIE,08/11/1999,LGJ059169
rec-4185-org,INEZ,NINA,PAJĄK,MAZOWIECKIE,22/04/1989,CPG571653
rec-4186-dup-0,LAÓRA,JÓLIA,KUCHARSKA,WIELKOPOLSKIE,24/02/1935,
rec-4186-org,LAURA,JULIA,KUCHARSKA,WIELKOPOLSKIE,24/02/1953,FAT784593
rec-4187-dup-0,ELIŹA,LAÓRA,JASKULSKA,MAZOWIECKIE,,NTD749451
rec-4187-dup-1,ELIŹA,LAÓRA,JASKÓLSKA,MAZOWIECKIE,18/04/1968,NTD7r0451
rec-4187-org,ELIZA,LAURA,JASKULSKA,MAZOWIECKIE,18/04/1968,NTD740451
rec-4188-org,MARCELINA,KATARZYNA,PAWŁOWSKA,DOLNOŚLĄSKIE,26/05/1998,NHS354484
rec-4189-org,SARA,GABRIELA,SZULC,LUBUSKIE,08/10/1999,PMK722617
rec-4190-dup-0,,DANUTA,MORAVSKA,,,EPK701054
rec-4190-org,LENA,DANUTA,MORAWSKA,LUBELSKIE,03/12/1993,EPK701054
rec-4191-dup-0,PAULYNA,ŁUCJA,DÓMAŃSKA,,10/06/1949,GFM29956r
rec-4191-org,PAULINA,ŁUCJA,DOMAŃSKA,ŁÓDZKIE,10/06/1949,GFM299564
rec-4192-org,MICHALINA,MARIA,NOWICKA,PODLASKIE,13/12/1944,ZFT032998
rec-4193-dup-0,,MAŁGOŻTA,CHMIELEVSKA,ŁÓDZKIE,06/09/1955,
rec-4193-dup-1,JESSITZA,MAŁGORZTA,CHMIIELEWSKA,ŁÓDZKIE,,DXR244332
rec-4193-dup-2,,MAŁGOŻTA,CHMYELEWSKA,ŁÓDZKIE,06/09/1955,DXR245342
rec-4193-org,JESSICA,MAŁGORZTA,CHMIELEWSKA,ŁÓDZKIE,06/09/1955,DXR245332
rec-4194-dup-0,,RÓRZA,KÓŁAKOWSKA,,24/09/1990,RSZ450085
rec-4194-dup-1,MAJA,ROŻA,KOLAKOWSKA,LUBELSKIE,,RSZ460085
rec-4194-org,MAJA,RÓŻA,KOŁAKOWSKA,LUBELSKIE,24/09/1990,RSZ450085
rec-4195-org,HANNA,MARIA,NIEWIADOMSKA,ŁÓDZKIE,14/06/1988,JKR846952
rec-4196-org,LENA,PATRYCJA,GĄSIOR,PODKARPACKIE,18/06/1963,JGM260274
rec-4197-org,LENA,KLARA,STAŃCZAK,DOLNOŚLĄSKIE,02/10/2002,HYX545228
rec-4198-dup-0,OLIVIA,MARYA,puste,MAZOWIECKIE,09/02/2000,
rec-4198-org,OLIWIA,MARIA,MATYSIAK,MAZOWIECKIE,09/02/2000,TYJ441513
rec-4199-dup-0,FELITZJA,OLIIWIA,DUDEK,,05/06/1919,ZGM289897
rec-4199-org,FELICJA,OLIWIA,DUDEK,ZACHODNIOPOMORSKIE,05/06/1991,ZGM289897
rec-4200-dup-0,KIINGA,ŁÓCJA,SŻYSZKA,MAZOWIECKIE,26/01/1948,
rec-4200-dup-1,KIINGA,ŁUCJA,SŻYSZKA,MAZOWIECKIE,26/01/1984,WFH298156
rec-4200-dup-2,KINGA,ŁUTZJA,puste,MAZOWIECKIE,,WFHq98157
rec-4200-dup-3,KIINGA,ŁUTZJA,SZYSZKA,MAZOWIECKIE,,WFH2i8157
rec-4200-org,KINGA,ŁUCJA,SZYSZKA,MAZOWIECKIE,26/01/1948,WFH298157
rec-4201-org,AMELIA,AGATA,MUSIAŁ,OPOLSKIE,12/07/1936,XZD488447
rec-4202-org,ADELA,MARIA,KAWA,KUJAWSKO-POMORSKIE,25/04/1954,CCM926199
rec-4203-org,LIWIA,SYLWIA,WRÓBEL,ŁÓDZKIE,21/05/1950,SFA497443
rec-4204-org,MAJA,ALEKSANDRA,GROCHOWSKA,PODKARPACKIE,04/04/1934,STC859326
rec-4205-org,LENA,ANNA,STEFANIAK,PODLASKIE,26/01/1928,HHJ230008
rec-4206-org,SOFIIA,MARIA,RUTKOWSKA,LUBELSKIE,17/08/1983,GFW936232
rec-4207-org,RÓŻA,ANETA,ADAMUS,ŚLĄSKIE,30/03/1988,GES170442
rec-4208-org,MAJA,MAGDALENA,KACZMAREK,ZACHODNIOPOMORSKIE,29/08/1949,SDP850230
rec-4209-org,MAJA,JANINA,BIENIEK,ŚLĄSKIE,17/08/1937,GNC571606
rec-4210-org,MARIA,WIKTORIA,KOLASA,WIELKOPOLSKIE,11/01/1980,MSA860507
rec-4211-org,MICHALINA,NELA,URBAŃSKA,ZACHODNIOPOMORSKIE,12/12/2017,EPZ783037
rec-4212-org,POLINA,MARTA,MACIĄG,DOLNOŚLĄSKIE,02/06/1962,FRW737229
rec-4213-org,JULIA,SYLWIA,DUBIEL,WIELKOPOLSKIE,13/11/1972,MWT193497
rec-4214-dup-0,,AGNIESŻKA,puste,MAŁOPOLSKIE,10/01/1971,RZM4e5813
rec-4214-dup-1,WIKTORIIA,AGNIESŻKA,BEDNAREK,,10/01/1917,RZM435813
rec-4214-dup-2,,AGNIESZKA,puste,MAŁOPOLSKIE,10/01/1917,RZM43t813
rec-4214-org,WIKTORIA,AGNIESZKA,BEDNAREK,MAŁOPOLSKIE,10/01/1971,RZM435813
rec-4215-dup-0,AÓRELIA,AGNIESŹKA,CITZHOŃ,POMORSKIE,23/08/1951,
rec-4215-dup-1,,AGNIESZKA,puste,POMORSKIE,23/08/1915,LWYq63425
rec-4215-org,AURELIA,AGNIESZKA,CICHOŃ,POMORSKIE,23/08/1951,LWY163425
rec-4216-org,ZLATA,DANUTA,SKIBA,PODKARPACKIE,10/05/1962,GPR015981
rec-4217-org,ANNA,EDYTA,JAWORSKA,ŚLĄSKIE,10/07/1978,SXH387804
rec-4218-org,NINA,KATARZYNA,JĘDRZEJCZAK,ŁÓDZKIE,22/11/2006,CHF365080
rec-4219-org,ZUZANNA,ANNA,ŻYŁA,ŚLĄSKIE,24/04/1947,HWY814163
rec-4220-org,MELANIA,MARIA,KACZMAREK,POMORSKIE,20/06/1985,SCR933473
rec-4221-org,HELENA,MARIA,CZARNECKA,ŁÓDZKIE,01/03/1982,RRY729349
rec-4222-dup-0,KAROLYNA,GABRIELA,MAWEK,,26/11/1951,CLG620785
rec-4222-dup-1,KAROLINA,GABRYELA,puste,LUBELSKIE,26/11/1915,CLG620785
rec-4222-dup-2,KAROLIINA,GABRYELA,MAWEK,LUBELSKIE,26/11/1915,CLG620885
rec-4222-org,KAROLINA,GABRIELA,MAŁEK,LUBELSKIE,26/11/1951,CLG620885
rec-4223-org,STEFANIA,MIA,BRZOZOWSKA,ŚLĄSKIE,18/10/1981,KRD283627
rec-4224-org,JULIA,DANUTA,FLAK,PODKARPACKIE,02/03/2003,LPF966488
rec-4225-org,ZOFIA,AGNIESZKA,OSSOWSKA,ZACHODNIOPOMORSKIE,12/04/1981,PTA847793
rec-4226-org,AMELIA,EWELINA,KOKOT,POMORSKIE,04/02/1993,JTM662282
rec-4227-org,JASMINA,JULIA,OLECH,WIELKOPOLSKIE,05/08/1938,ZRJ340163
rec-4228-org,OLIWIA,JADWIGA,ZIĘBA,KUJAWSKO-POMORSKIE,15/02/1976,TZS201393
rec-4229-org,MAYA,BARBARA,WESOŁOWSKA,PODLASKIE,28/05/1967,JWX792648
rec-4230-dup-0,SONYA,LENA,BIIERNAT,,15/06/1975,
rec-4230-dup-1,SÓNIA,LENA,BYERNAT,,15/06/1975,
rec-4230-dup-2,SONIIA,LENA,puste,ŚLĄSKIE,15/06/1957,
rec-4230-org,SONIA,LENA,BIERNAT,ŚLĄSKIE,15/06/1975,ZFL209789
rec-4231-org,MARIIA,JADWIGA,MAZUR,WARMIŃSKO-MAZURSKIE,24/07/1965,ZKL248619
rec-4232-org,OLIWIA,KAROLINA,MIKOŁAJCZYK,ŚLĄSKIE,15/11/1956,MWC721381
rec-4233-org,ZOFIA,LEOKADIA,SOKOŁOWSKA,ŚLĄSKIE,04/06/1949,AJA361698
rec-4234-org,KAROLINA,TERESA,SZYMCZAK,MAZOWIECKIE,28/06/1974,YLY635764
rec-4235-org,KATARZYNA,BRONISŁAWA,URBANIAK,ŁÓDZKIE,28/10/1967,ETN145916
rec-4236-org,POLA,MARIA,SZYMCZYK,ŚLĄSKIE,27/02/1946,YAP411667
rec-4237-org,ZOFIA,MARIANNA,KACZMARSKA,WIELKOPOLSKIE,12/08/1994,DYP420154
rec-4238-org,ZOFIA,MAGDA,KRAKOWSKA,POMORSKIE,24/07/1968,ATM550775
rec-4239-org,JULIA,ANASTAZJA,GRELA,MAZOWIECKIE,16/07/1970,XLD072901
rec-4240-org,PAULINA,IRENA,BUCZEK,DOLNOŚLĄSKIE,07/04/1979,ZPM509756
rec-4241-org,MAGDALENA,KAJA,GROCHOWSKA,POMORSKIE,03/08/1969,SNG839917
rec-4242-org,ANHELINA,WIOLETTA,URBANIAK,ŁÓDZKIE,16/04/1993,GMW137140
rec-4243-org,NELA,STEFANIA,SOSNOWSKA,WIELKOPOLSKIE,11/11/1984,PKA211870
rec-4244-org,ZOFIA,JUSTYNA,GWÓŹDŹ,KUJAWSKO-POMORSKIE,19/06/1994,ERZ375416
rec-4245-org,MARIA,ZOFIA,MICHALAK,ŚWIĘTOKRZYSKIE,16/01/1982,GMK672153
rec-4246-org,AMELIA,LAURA,DĄBROWSKA,LUBUSKIE,09/04/1999,RDG807045
rec-4247-org,MICHALINA,ANASTAZJA,MICHALSKA,ZACHODNIOPOMORSKIE,22/02/1987,KNW273881
rec-4248-org,WIKTORIA,MAŁGORZATA,WŁODARCZYK,MAZOWIECKIE,21/11/1954,DPY815787
rec-4249-org,LILIANA,ANNA,CZYŻ,PODKARPACKIE,15/09/1965,MDL709206
rec-4250-org,IGA,MARCELINA,BOŻEK,ŚLĄSKIE,06/05/1980,FEM972841
rec-4251-org,LILIANNA,NAOMI,DOBROWOLSKA,PODKARPACKIE,25/02/1987,STN469931
rec-4252-org,MARIA,URSZULA,KOWALIK,PODLASKIE,13/11/1963,RDM751380
rec-4253-org,ŁUCJA,AICHA,GŁOGOWSKA,OPOLSKIE,24/10/1949,NNS947224
rec-4254-org,BARBARA,TERESA,SOKÓŁ,MAZOWIECKIE,27/11/1991,EPG934522
rec-4255-dup-0,IIGA,SABIINA,puste,OPOLSKIE,02/12/1993,DRR829577
rec-4255-dup-1,YGA,SABINA,RÓŻEK,OPOLSKIE,,
rec-4255-org,IGA,SABINA,ROŻEK,OPOLSKIE,02/12/1993,DRR729577
rec-4256-org,LAURA,JOANNA,GÓRECKA,MAZOWIECKIE,17/10/1975,NMM121322
rec-4257-dup-0,AMELYA,DOMINYKA,KMYECIK,WIELKOPOLSKIE,13/06/1957,
rec-4257-org,AMELIA,DOMINIKA,KMIECIK,WIELKOPOLSKIE,13/06/1957,NJH519561
rec-4258-org,AMELIA,BOGUSŁAWA,KRÓL,ZACHODNIOPOMORSKIE,01/11/1998,MEH619621
rec-4259-dup-0,RÓRZA,ANNA,KWIETZIEŃ,ZACHODNIOPOMORSKIE,,AGT691598
rec-4259-org,RÓŻA,ANNA,KWIECIEŃ,ZACHODNIOPOMORSKIE,13/06/1987,AGT681598
rec-4260-org,IGA,DANUTA,JABŁOŃSKA,PODKARPACKIE,13/09/1967,XNH459461
rec-4261-org,ZUZANNA,ESTERA,KOWALCZYK,MAŁOPOLSKIE,28/01/1963,LPE356501
rec-4262-dup-0,SANDRA,MAJA,puste,,,
rec-4262-dup-1,SANDRA,MAJA,KALINÓWSKA,,,JKW052502
rec-4262-dup-2,SANDRA,MAJA,KALINOŁSKA,,,JKW052t02
rec-4262-dup-3,,MAJA,KALINOVSKA,,23/06/1979,JKW05w602
rec-4262-org,SANDRA,MAJA,KALINOWSKA,LUBUSKIE,23/06/1979,JKW052602
rec-4263-org,MAJA,JULIA,DZIEDZIC,WIELKOPOLSKIE,24/08/1979,HPJ157899
rec-4264-org,HANNA,ANNA,MAŁECKA,DOLNOŚLĄSKIE,11/11/1962,HZX683448
rec-4265-org,EMILIA,MARIANNA,ZARĘBA,MAŁOPOLSKIE,11/11/1985,CNC665842
rec-4266-org,ZUZANNA,MAŁGORZATA,NAWROCKA,MAŁOPOLSKIE,12/07/1976,DAR067272
rec-4267-org,DIANA,PATRYCJA,KACZOR,ŚLĄSKIE,18/01/1967,LLZ591037
rec-4268-dup-0,,EVA,BEDNARCŻYK,MAZOWIECKIE,03/02/2017,MAW4q8233
rec-4268-org,PAULINA,EWA,BEDNARCZYK,MAZOWIECKIE,03/02/2017,MAW428233
rec-4269-org,IZABELA,KATARZYNA,CHOJNACKA,LUBUSKIE,25/08/1997,CKK076582
rec-4270-dup-0,MARTZELINA,BOŻENA,JANKOVSKA,,,JXA404776
rec-4270-org,MARCELINA,BOŻENA,JANKOWSKA,PODLASKIE,25/12/1976,JXA404776
rec-4271-org,AMELIA,FAUSTYNA,OLECH,KUJAWSKO-POMORSKIE,05/01/1958,DKW672848
rec-4272-org,YARYNA,KAMILA,CZARNOTA,MAZOWIECKIE,03/09/1990,HJP356380
rec-4273-dup-0,MIICHALINA,MYCHALINA,SZCZEPANIAK,POMORSKIE,,YGLq47299
rec-4273-org,MICHALINA,MICHALINA,SZCZEPANIAK,POMORSKIE,03/03/1978,YGL247299
rec-4274-org,POLA,ZUZANNA,KRUK,OPOLSKIE,24/03/1971,ZWG245008
rec-4275-org,ZUZANNA,ANNA,PRZYBYŁA,DOLNOŚLĄSKIE,31/12/1969,XCD408783
rec-4276-org,BLANKA,HELENA,SOBCZYK,ŚLĄSKIE,15/11/1993,HAA909526
rec-4277-org,MAJA,BARBARA,PRZYBYLSKA,PODKARPACKIE,18/04/1967,MLF354222
rec-4278-dup-0,FLORIIANNA,MARIA,MAJKÓWSKA,,,TGC270473
rec-4278-dup-1,FLORYANNA,MARIIA,MAJKÓWSKA,ŚLĄSKIE,02/01/1979,
rec-4278-dup-2,FLÓRIANNA,MARYA,MAJKOŁSKA,ŚLĄSKIE,02/01/1979,
rec-4278-dup-3,,MARIIA,MAJKOWSKA,ŚLĄSKIE,02/01/1997,TGCq70473
rec-4278-org,FLORIANNA,MARIA,MAJKOWSKA,ŚLĄSKIE,02/01/1979,TGC270473
rec-4279-org,MIA,MARIA,AUGUSTYNIAK,ŚLĄSKIE,03/08/1986,XRX580068
rec-4280-dup-0,LYNA,FAÓSTYNA,CICHON,,15/05/2011,JMG954421
rec-4280-org,LINA,FAUSTYNA,CICHOŃ,LUBELSKIE,15/05/2011,JMG954421
rec-4281-dup-0,MYLENA,MARYA,DÓDEK,LUBELSKIE,27/05/1943,HTM637q67
rec-4281-org,MILENA,MARIA,DUDEK,LUBELSKIE,27/05/1943,HTM637167
rec-4282-org,PATRYCJA,DOMINIKA,KISIEL,ŚLĄSKIE,25/05/1999,GHD172372
rec-4283-org,NADIA,BARBARA,JABŁOŃSKA,DOLNOŚLĄSKIE,15/05/1963,GPW936249
rec-4284-org,KORNELIA,RÓŻA,TOMASIK,MAZOWIECKIE,16/05/1978,ELT688701
rec-4285-dup-0,,ANNA,puste,MAZOWIECKIE,,NPT048460
rec-4285-org,MAJA,ANNA,STAWICKA,MAZOWIECKIE,16/11/1951,NPT047460
rec-4286-org,MICHALINA,ANTONINA,PIĘTA,MAZOWIECKIE,10/11/1954,LWJ107350
rec-4287-dup-0,,AURÓRA,KLYMCZAK,KUJAWSKO-POMORSKIE,,KKM299536
rec-4287-org,LILIANA,AURORA,KLIMCZAK,KUJAWSKO-POMORSKIE,20/02/1969,KKM299536
rec-4288-org,AMELIA,BOŻENA,WEBER,ŚLĄSKIE,19/12/1999,XSM249581
rec-4289-org,MAŁGORZATA,ANNA,DĄBEK,ŁÓDZKIE,15/07/1955,NJT629329
rec-4290-org,JULIA,ZUZANNA,KOWALSKA,DOLNOŚLĄSKIE,13/05/1984,WWE902265
rec-4291-dup-0,ÓLA,JANE,PRYBYLSKA,OPOLSKIE,02/12/1997,CJG591443
rec-4291-org,OLA,JANE,PRZYBYLSKA,OPOLSKIE,02/12/1979,CJG592443
rec-4292-org,BLANKA,RÓŻA,BAGIŃSKA,KUJAWSKO-POMORSKIE,19/10/2000,MZP677868
rec-4293-dup-0,HELENA,MARYA,JURTZZAK,MAŁOPOLSKIE,,CJR573408
rec-4293-org,HELENA,MARIA,JURCZAK,MAŁOPOLSKIE,25/03/1937,CJR574408
rec-4294-org,HELENA,MARIA,KRUSZEWSKA,MAZOWIECKIE,13/03/1970,LSE035924
rec-4295-dup-0,OLIWIIA,ZOFYA,BORÓWSKA,MAŁOPOLSKIE,26/06/2050,TWZ523987
rec-4295-dup-1,,ZOFIA,BÓROWSKA,MAŁOPOLSKIE,26/06/2050,TWZ423987
rec-4295-dup-2,OLYWIA,ŻOFIA,BOROWSKA,MAŁOPOLSKIE,,
rec-4295-dup-3,ÓLIWIA,ŻOFIA,BORÓWSKA,MAŁOPOLSKIE,26/06/2005,TWZr23987
rec-4295-org,OLIWIA,ZOFIA,BOROWSKA,MAŁOPOLSKIE,26/06/2005,TWZ523987
rec-4296-org,WIKTORIA,MARIA,KLIMEK,ZACHODNIOPOMORSKIE,17/05/1986,SYG424633
rec-4297-org,RITA,ZOFIA,KANIEWSKA,OPOLSKIE,21/08/1991,MYJ732081
rec-4298-dup-0,PÓLA,ŻOFIA,RÓŻYTZKA,ŚLĄSKIE,27/09/1948,PJN495946
rec-4298-dup-1,PÓLA,ZÓFIA,ROŻYCKA,ŚLĄSKIE,27/09/1984,PJN49r946
rec-4298-org,POLA,ZOFIA,RÓŻYCKA,ŚLĄSKIE,27/09/1984,PJN495946
rec-4299-org,BLANKA,ALEKSANDRA,ŚWIĄTEK,PODKARPACKIE,28/04/1966,GCH957608
rec-4300-org,LILA,BARBARA,SOBCZAK,DOLNOŚLĄSKIE,23/12/1980,CJC936490
rec-4301-org,RÓŻA,TERESA,SIKORA,MAŁOPOLSKIE,25/03/1963,FER893983
rec-4302-dup-0,,EMIILIA,DOMANSKA,ZACHODNIOPOMORSKIE,15/05/1919,CEL199277
rec-4302-org,ANNA,EMILIA,DOMAŃSKA,ZACHODNIOPOMORSKIE,15/05/1991,CEL199277
rec-4303-org,HANNA,ALICJA,MUSZYŃSKA,PODLASKIE,22/09/1949,WHR859657
rec-4304-org,ANASTAZJA,MAŁGORZATA,MISZTAL,DOLNOŚLĄSKIE,29/10/1983,NPC893785
rec-4305-dup-0,,WIKTORIA,MIICHALIK,,08/01/1965,XKG223851
rec-4305-dup-1,,WIKTÓRIA,MYCHALIK,ŚLĄSKIE,08/01/1956,XKG223852
rec-4305-dup-2,,WIKTORIA,MICHALIIK,ŚLĄSKIE,08/01/1965,XKG223852
rec-4305-dup-3,SOLOMIYA,WYKTORIA,puste,ŚLĄSKIE,08/01/1965,XKG223852
rec-4305-org,SOLOMIYA,WIKTORIA,MICHALIK,ŚLĄSKIE,08/01/1956,XKG223851
rec-4306-org,HANNA,ZOFIA,CZERWIŃSKA,PODLASKIE,14/05/1980,HXN887442
rec-4307-org,ALICJA,LIDIA,GRZESIK,MAZOWIECKIE,23/12/2010,RWA126347
rec-4308-org,KATARZYNA,PAULINA,GODLEWSKA,LUBELSKIE,15/03/1965,CRA019131
rec-4309-dup-0,AGATA,KLAUDIIA,FLIIS,ŁÓDZKIE,,
rec-4309-dup-1,AGATA,KLAUDYA,FLIIS,ŁÓDZKIE,,NXR708160
rec-4309-org,AGATA,KLAUDIA,FLIS,ŁÓDZKIE,26/10/1975,NXR708150
rec-4310-org,ZOFIA,IGA,ŁAPIŃSKA,ŚLĄSKIE,01/09/1989,YKZ276503
rec-4311-dup-0,JULIA,PÓLA,puste,,24/06/1983,
